id,amount,status,created_at,user_id,money_back_date,transfer_type,send_at
18249,100.0,approved,2020-09-28 19:44:00.864407+00,6567.0,2020-10-26 19:15:10.024831+00,instant,2020-10-05 19:44:00.816483+00
9183,100.0,rejected,2020-07-21 05:19:35.065236+00,17329.0,,regular,2020-07-28 05:19:35.064818+00
965,100.0,approved,2020-03-21 04:37:55.269396+00,3160.0,2020-04-22 20:51:34.559339+00,regular,
5503,100.0,rejected,2020-06-26 15:03:10.116585+00,397.0,,regular,
7151,100.0,rejected,2020-07-08 12:49:32.752907+00,,,regular,
6765,100.0,rejected,2020-07-06 12:11:52.232483+00,,,regular,
3626,100.0,rejected,2020-06-17 12:35:07.561976+00,16001.0,,regular,
7798,50.0,approved,2020-07-13 11:54:05.616379+00,23282.0,2020-08-12 22:18:05.327615+00,regular,
9392,100.0,rejected,2020-07-22 11:30:20.49432+00,22772.0,,regular,2020-07-29 11:30:20.493706+00
12957,100.0,approved,2020-08-18 14:36:25.451311+00,8644.0,2020-09-18 12:42:40.450473+00,instant,2020-08-25 14:36:25.409542+00
16213,50.0,approved,2020-09-15 10:22:58.836346+00,22768.0,2020-11-05 19:57:27.652047+00,instant,2020-09-22 10:22:58.790215+00
7275,100.0,approved,2020-07-09 07:14:48.153781+00,21934.0,2020-08-05 22:00:00+00,regular,
8937,50.0,rejected,2020-07-19 12:30:09.005479+00,28320.0,,regular,
8432,100.0,approved,2020-07-16 09:07:21.32542+00,,2020-08-05 00:33:37.48904+00,regular,
9643,100.0,rejected,2020-07-24 19:57:03.806687+00,10361.0,,regular,2020-07-31 19:57:03.806116+00
12209,100.0,rejected,2020-08-12 14:07:10.622725+00,11558.0,,instant,2020-08-19 14:07:10.622274+00
2655,100.0,approved,2020-06-06 13:38:05.004538+00,13045.0,2020-07-07 15:37:39.320283+00,regular,
8024,100.0,rejected,2020-07-14 17:04:33.641854+00,11297.0,,regular,
13810,50.0,rejected,2020-08-25 08:26:31.879602+00,35363.0,,instant,2020-09-01 08:26:31.853389+00
14564,50.0,rejected,2020-09-04 17:05:13.45969+00,16782.0,,regular,2020-09-11 17:05:13.433858+00
18355,50.0,approved,2020-09-29 08:46:02.654828+00,51713.0,2020-11-05 20:09:25.526385+00,instant,2020-10-06 08:46:02.605877+00
9816,70.0,approved,2020-07-27 22:01:40.727781+00,21550.0,2020-08-04 22:00:00+00,regular,2020-08-03 22:01:40.727317+00
9780,80.0,rejected,2020-07-27 14:17:08.955989+00,24512.0,,regular,2020-08-03 14:17:08.955615+00
3285,90.0,approved,2020-06-14 10:38:19.944721+00,14977.0,2020-07-07 15:26:16.551169+00,regular,
7865,100.0,approved,2020-07-13 20:18:08.599994+00,30350.0,2020-09-25 01:31:18.382982+00,regular,
5064,100.0,approved,2020-06-24 23:49:25.250825+00,21602.0,2020-07-07 15:42:38.205853+00,regular,
13789,100.0,approved,2020-08-25 01:43:02.425961+00,23971.0,2020-09-29 22:00:00+00,instant,2020-09-01 01:43:02.369349+00
2337,100.0,approved,2020-05-30 05:43:36.918779+00,11712.0,2020-06-30 08:47:52.024896+00,regular,
4473,100.0,approved,2020-06-21 08:28:35.247807+00,16787.0,2020-07-29 22:00:00+00,regular,
16643,100.0,approved,2020-09-17 15:12:23.156023+00,18786.0,2020-10-06 19:31:08.832566+00,instant,2020-09-24 15:12:23.102255+00
11192,50.0,rejected,2020-08-06 17:23:04.351115+00,30898.0,,instant,2020-08-13 17:23:04.350715+00
16705,100.0,approved,2020-09-18 05:47:47.145666+00,14750.0,2020-10-15 19:04:01.192234+00,instant,2020-09-25 05:47:47.115609+00
3373,100.0,rejected,2020-06-15 15:15:24.876488+00,1257.0,,regular,
15340,100.0,rejected,2020-09-09 12:38:47.898033+00,38464.0,,instant,2020-09-16 12:38:47.846975+00
11333,100.0,approved,2020-08-07 11:40:25.258358+00,34821.0,2020-09-01 22:00:00+00,instant,2020-08-14 11:40:25.257853+00
15171,100.0,rejected,2020-09-08 16:51:08.025185+00,22084.0,,instant,2020-09-15 16:51:07.961682+00
1820,100.0,approved,2020-05-15 15:13:18.834374+00,6090.0,2020-06-19 11:45:50.56636+00,regular,
15267,80.0,approved,2020-09-09 07:52:23.776023+00,38340.0,2020-10-13 19:44:44.748687+00,instant,2020-09-16 07:52:23.734097+00
17072,50.0,rejected,2020-09-21 10:32:17.853313+00,45241.0,,instant,2020-09-28 10:32:17.828706+00
1229,100.0,approved,2020-04-16 12:29:56.748806+00,1830.0,2020-05-15 21:35:05.285722+00,regular,
13997,100.0,approved,2020-08-28 14:22:36.823682+00,32987.0,2020-10-02 11:26:07.776791+00,regular,2020-09-04 14:22:36.776146+00
17928,50.0,rejected,2020-09-26 07:33:34.714413+00,49811.0,,instant,2020-10-03 07:33:34.684514+00
10758,100.0,approved,2020-08-04 07:54:55.641691+00,23073.0,2020-10-08 19:04:11.127211+00,instant,2020-08-11 07:54:55.641245+00
15090,100.0,approved,2020-09-08 08:26:29.28814+00,25754.0,2020-10-03 19:19:06.839169+00,instant,2020-09-15 08:26:29.217263+00
5072,100.0,rejected,2020-06-25 04:44:59.876643+00,6846.0,,regular,
11136,100.0,rejected,2020-08-06 12:23:42.931052+00,,,instant,2020-08-13 12:23:42.930634+00
16855,50.0,rejected,2020-09-19 09:52:32.074252+00,43102.0,,instant,2020-09-26 09:52:32.024989+00
17176,50.0,approved,2020-09-22 05:20:53.374934+00,44694.0,2020-10-05 19:47:58.674918+00,instant,2020-10-06 05:20:53.349282+00
17453,100.0,approved,2020-09-23 11:42:16.948166+00,42338.0,2020-10-07 11:17:57.654917+00,instant,2020-10-07 11:42:16.918831+00
8842,100.0,approved,2020-07-18 12:30:12.755554+00,,2020-08-04 22:00:00+00,regular,
12989,100.0,rejected,2020-08-18 19:34:24.834823+00,21449.0,,instant,2020-08-25 19:34:24.792463+00
9546,50.0,rejected,2020-07-23 20:29:53.22513+00,32497.0,,regular,2020-07-30 20:29:53.224628+00
1098,100.0,approved,2020-04-08 23:59:48.001863+00,5994.0,2020-07-02 18:32:00.868656+00,regular,
17305,100.0,approved,2020-09-22 15:07:36.438963+00,46998.0,2020-11-03 19:35:29.825234+00,instant,2020-10-06 15:07:36.416864+00
11306,50.0,approved,2020-08-07 09:50:56.48654+00,,2020-09-04 07:00:59.292618+00,instant,2020-08-14 09:50:56.486154+00
18604,100.0,approved,2020-09-30 19:24:09.052892+00,17181.0,2020-10-28 09:58:14.528343+00,instant,2020-10-07 19:24:09.009876+00
5023,100.0,approved,2020-06-24 18:26:56.533397+00,21429.0,2020-07-21 22:00:00+00,regular,
13590,100.0,approved,2020-08-22 14:29:00.045913+00,860.0,2020-10-07 22:00:00+00,instant,2020-08-29 14:29:00.019048+00
15819,50.0,rejected,2020-09-12 09:18:07.003619+00,40281.0,,instant,2020-09-19 09:18:06.961786+00
12421,50.0,rejected,2020-08-14 05:14:37.761205+00,,,instant,2020-08-21 05:14:37.734174+00
12691,50.0,approved,2020-08-16 08:18:14.462264+00,22430.0,2021-01-06 23:00:00+00,instant,2020-08-23 08:18:14.41474+00
13774,50.0,approved,2020-08-24 18:39:46.162339+00,23676.0,2020-09-15 22:00:00+00,instant,2020-08-31 18:39:46.131364+00
16206,100.0,approved,2020-09-15 10:10:39.766989+00,13821.0,2020-10-02 18:58:10.792005+00,instant,2020-09-22 10:10:39.717103+00
16505,100.0,approved,2020-09-16 19:52:20.65074+00,7993.0,2020-10-09 19:35:17.428355+00,instant,2020-09-23 19:52:20.599953+00
8811,60.0,approved,2020-07-18 08:03:48.096215+00,31547.0,2020-10-02 13:38:53.145632+00,regular,
6235,100.0,approved,2020-07-02 07:35:54.100932+00,26628.0,2020-08-06 22:00:00+00,regular,
7994,100.0,approved,2020-07-14 13:44:39.968585+00,33292.0,2020-09-05 19:49:56.763216+00,regular,
7768,100.0,rejected,2020-07-13 09:19:20.055667+00,12384.0,,regular,
11422,100.0,approved,2020-08-07 20:25:29.900875+00,26312.0,2020-09-03 22:00:00+00,regular,2020-08-14 20:25:29.900443+00
15424,100.0,approved,2020-09-09 18:12:45.996337+00,38816.0,2020-09-29 19:57:51.481922+00,instant,2020-09-16 18:12:45.945429+00
8219,100.0,approved,2020-07-15 14:28:26.853763+00,17162.0,2020-08-06 22:00:00+00,regular,
10606,100.0,approved,2020-08-02 21:34:03.285488+00,14991.0,2020-10-08 19:04:05.791267+00,regular,2020-08-09 21:34:03.285054+00
1093,100.0,rejected,2020-04-08 19:17:34.179207+00,5807.0,,regular,
2654,20.0,approved,2020-06-06 13:07:58.547141+00,6569.0,2020-07-14 15:03:08.158351+00,regular,
8381,100.0,rejected,2020-07-16 04:56:49.855973+00,18000.0,,regular,
17188,50.0,approved,2020-09-22 06:55:04.970903+00,44163.0,2020-10-09 19:38:20.946169+00,instant,2020-10-06 06:55:04.940527+00
12746,50.0,approved,2020-08-17 06:36:43.537438+00,15419.0,2020-09-03 19:00:03.681895+00,instant,2020-08-24 06:36:43.488961+00
13808,50.0,rejected,2020-08-25 08:19:22.160364+00,8737.0,,instant,2020-09-01 08:19:22.138528+00
6779,100.0,approved,2020-07-06 13:47:43.208142+00,24758.0,2020-08-09 22:00:00+00,regular,
9164,100.0,approved,2020-07-20 21:55:30.100557+00,18316.0,2020-08-09 22:00:00+00,regular,2020-07-27 21:55:30.100188+00
14513,100.0,approved,2020-09-04 12:03:40.994409+00,3162.0,2020-11-09 19:08:06.661675+00,regular,2020-09-11 12:03:40.96443+00
11471,100.0,approved,2020-08-08 09:45:25.375571+00,33184.0,2020-09-02 22:00:00+00,regular,2020-08-15 09:45:25.375181+00
1414,100.0,rejected,2020-04-28 13:21:29.750692+00,,,regular,
3135,100.0,approved,2020-06-12 10:17:37.082438+00,10429.0,2020-07-11 22:00:00+00,regular,
9903,100.0,approved,2020-07-28 18:46:43.435079+00,15118.0,2020-11-05 17:16:02.586715+00,instant,2020-08-04 18:46:43.434639+00
2836,100.0,rejected,2020-06-09 22:36:44.774655+00,,,regular,
9990,50.0,rejected,2020-07-29 10:22:47.618544+00,31940.0,,regular,2020-08-05 10:22:47.618142+00
3083,100.0,approved,2020-06-12 03:37:54.548486+00,6938.0,2020-09-02 22:00:00+00,regular,
8259,100.0,approved,2020-07-15 15:54:02.418246+00,9269.0,2020-08-05 22:00:00+00,regular,
354,100.0,approved,2019-12-31 22:54:58.945323+00,735.0,2020-04-14 20:25:58.879509+00,regular,
1151,100.0,rejected,2020-04-13 12:01:40.624917+00,4906.0,,regular,
10535,50.0,approved,2020-08-02 08:17:47.122369+00,19286.0,2020-10-15 16:23:27.407238+00,instant,2020-08-09 08:17:47.121957+00
10540,100.0,approved,2020-08-02 09:22:05.422106+00,10174.0,2020-10-12 22:00:00+00,regular,2020-08-09 09:22:05.421635+00
2231,100.0,rejected,2020-05-28 07:28:37.032749+00,9550.0,,regular,
9274,100.0,rejected,2020-07-21 14:58:32.14544+00,10560.0,,regular,2020-07-28 14:58:32.145052+00
11475,100.0,approved,2020-08-08 10:59:52.409123+00,24288.0,2020-09-04 19:32:57.556603+00,instant,2020-08-15 10:59:52.408635+00
2903,95.0,rejected,2020-06-10 13:30:17.07994+00,9748.0,,regular,
16508,100.0,approved,2020-09-16 20:17:29.752762+00,4607.0,2020-10-13 22:00:00+00,regular,2020-09-23 20:17:29.714887+00
10158,100.0,approved,2020-07-30 13:51:08.337803+00,4205.0,,regular,2020-08-06 13:51:08.337365+00
12258,60.0,rejected,2020-08-12 19:06:20.321029+00,8734.0,,instant,2020-08-19 19:06:20.277056+00
17335,100.0,approved,2020-09-22 17:44:48.570557+00,8796.0,2020-10-25 23:00:00+00,instant,2020-10-06 17:44:48.536842+00
7281,100.0,approved,2020-07-09 07:46:20.914532+00,30606.0,2020-07-30 22:00:00+00,regular,
15618,100.0,rejected,2020-09-10 21:26:57.380635+00,4751.0,,instant,2020-09-17 21:26:57.329636+00
16481,50.0,rejected,2020-09-16 17:20:02.739541+00,35262.0,,regular,2020-09-23 17:20:02.699257+00
17980,50.0,approved,2020-09-26 12:23:39.778105+00,,2020-10-07 20:02:49.564773+00,instant,2020-10-03 12:23:39.752264+00
8231,100.0,approved,2020-07-15 14:58:57.626205+00,,2020-11-01 01:08:40.416227+00,regular,
4154,100.0,rejected,2020-06-19 09:59:35.25607+00,,,regular,
11274,100.0,approved,2020-08-07 07:27:13.997296+00,30804.0,2020-09-30 19:15:44.412634+00,regular,2020-08-14 07:27:13.9969+00
3980,50.0,rejected,2020-06-18 16:02:48.029538+00,,,regular,
9059,100.0,rejected,2020-07-20 10:40:48.469413+00,1159.0,,regular,
5427,100.0,approved,2020-06-26 07:40:36.196145+00,,2020-07-29 22:00:00+00,regular,
10555,100.0,approved,2020-08-02 11:26:46.184486+00,15487.0,2020-11-06 22:35:55.356861+00,regular,2020-08-09 11:26:46.184009+00
546,100.0,approved,2020-01-29 14:44:55.373967+00,,2020-04-22 20:50:56.7939+00,regular,
14721,50.0,approved,2020-09-05 16:01:02.419337+00,,2020-10-11 22:00:00+00,instant,2020-09-12 16:01:02.374902+00
16741,100.0,approved,2020-09-18 11:44:13.846769+00,7202.0,2020-10-06 19:31:51.191693+00,instant,2020-09-25 11:44:13.796345+00
18488,100.0,approved,2020-09-30 06:18:44.619454+00,15168.0,2020-10-23 15:20:22.260603+00,regular,2020-10-07 06:18:44.572801+00
15079,50.0,rejected,2020-09-08 07:22:47.336081+00,,,instant,2020-09-15 07:22:47.2977+00
10271,50.0,rejected,2020-07-31 13:57:54.3869+00,18856.0,,regular,2020-08-07 13:57:54.386542+00
16130,50.0,rejected,2020-09-15 04:23:33.843482+00,,,instant,2020-09-22 04:23:33.79364+00
225,100.0,approved,2019-12-18 11:32:17.109182+00,92.0,,regular,
868,100.0,approved,2020-03-13 08:44:13.996964+00,,2020-04-02 08:11:08.612645+00,regular,
17740,99.0,rejected,2020-09-25 04:22:56.606809+00,48174.0,,regular,2020-10-02 04:22:56.580324+00
547,100.0,rejected,2020-01-29 14:58:23.157374+00,1398.0,,regular,
4106,100.0,approved,2020-06-19 05:29:59.155095+00,10875.0,2020-07-06 22:00:00+00,regular,
507,98.0,rejected,2020-01-27 04:55:44.841152+00,1736.0,,regular,
13916,100.0,approved,2020-08-26 15:38:01.712778+00,20100.0,2020-10-01 19:52:15.743076+00,instant,2020-09-02 15:38:01.664117+00
8359,100.0,approved,2020-07-15 22:48:48.092947+00,12400.0,2020-10-05 19:43:57.840168+00,regular,
15000,100.0,rejected,2020-09-07 17:49:30.393357+00,,,regular,2020-09-14 17:49:30.354956+00
10675,100.0,approved,2020-08-03 11:54:27.205851+00,33075.0,2020-09-18 19:27:38.056645+00,instant,2020-08-10 11:54:27.205429+00
2725,100.0,approved,2020-06-08 15:03:11.471562+00,2548.0,2020-07-02 18:42:55.085824+00,regular,
4312,100.0,rejected,2020-06-20 02:47:06.675519+00,18155.0,,regular,
12731,50.0,approved,2020-08-16 20:25:51.950917+00,16850.0,2020-10-05 19:46:15.678701+00,instant,2020-08-23 20:25:51.901079+00
16385,100.0,rejected,2020-09-16 09:01:48.002778+00,42040.0,,instant,2020-09-23 09:01:47.953795+00
9473,100.0,approved,2020-07-23 05:31:54.408262+00,11643.0,2020-08-04 22:00:00+00,regular,2020-07-30 05:31:54.407845+00
14709,100.0,approved,2020-09-05 13:56:01.951428+00,6938.0,2020-11-11 23:01:33.533329+00,instant,2020-09-12 13:56:01.905871+00
3413,100.0,approved,2020-06-15 22:49:47.328866+00,8496.0,2020-07-07 22:00:00+00,regular,
7402,100.0,rejected,2020-07-09 22:32:28.48623+00,,,regular,
14053,100.0,approved,2020-08-29 15:21:56.88133+00,11029.0,2020-11-01 23:00:00+00,instant,2020-09-05 15:21:56+00
2455,100.0,approved,2020-06-02 07:15:56.752269+00,10967.0,2020-08-03 18:57:02.469841+00,regular,
13751,50.0,rejected,2020-08-24 13:32:21.757598+00,20125.0,,instant,2020-08-31 13:32:21.733105+00
13343,50.0,rejected,2020-08-20 12:59:06.823977+00,24505.0,,instant,2020-08-27 12:59:06.788082+00
8526,100.0,approved,2020-07-16 16:40:16.138054+00,6176.0,2020-08-16 22:32:32.945302+00,regular,
10358,100.0,approved,2020-07-31 19:32:25.46767+00,5206.0,,instant,2020-08-07 19:32:25.467312+00
1009,100.0,approved,2020-03-30 09:50:51.695526+00,274.0,2020-04-29 21:10:39.374632+00,regular,
4278,100.0,rejected,2020-06-19 19:15:20.771488+00,17293.0,,regular,
6474,100.0,approved,2020-07-03 15:06:30.467101+00,24759.0,2020-08-05 22:00:00+00,regular,
2892,100.0,approved,2020-06-10 11:39:08.329525+00,,2020-07-07 15:15:09.862939+00,regular,
5040,100.0,rejected,2020-06-24 20:12:04.489374+00,20911.0,,regular,
18514,50.0,approved,2020-09-30 08:26:13.646634+00,,2020-10-20 22:00:00+00,instant,2020-10-07 08:26:13.607658+00
11731,100.0,approved,2020-08-10 13:51:37.078602+00,5769.0,2020-08-28 04:31:52.596457+00,regular,2020-08-17 13:51:37.077856+00
7317,100.0,approved,2020-07-09 11:27:13.224215+00,5299.0,,regular,
5628,100.0,approved,2020-06-27 18:06:04.818312+00,,2020-08-05 22:00:00+00,regular,
18061,100.0,approved,2020-09-27 10:38:02.94962+00,52605.0,2020-11-02 23:15:10.838013+00,instant,2020-10-04 10:38:02.898487+00
3408,100.0,approved,2020-06-15 20:24:34.340882+00,3258.0,2020-07-07 15:48:19.212453+00,regular,
13226,100.0,approved,2020-08-19 17:00:59.969296+00,26094.0,2020-10-16 19:23:39.998615+00,instant,2020-08-26 17:00:59.926303+00
8713,100.0,approved,2020-07-17 16:32:56.505459+00,,2020-09-17 11:18:51.820097+00,regular,
7165,100.0,approved,2020-07-08 14:20:19.991596+00,18664.0,2020-08-05 22:00:00+00,regular,
11280,100.0,approved,2020-08-07 07:57:19.451035+00,6693.0,2020-09-01 19:42:59.08834+00,regular,2020-08-14 07:57:19.45059+00
3051,100.0,rejected,2020-06-11 20:30:07.507249+00,12441.0,,regular,
11648,50.0,rejected,2020-08-10 10:08:54.947516+00,19642.0,,regular,2020-08-17 10:08:54.947068+00
1335,100.0,approved,2020-04-23 08:48:35.130789+00,4580.0,2020-05-08 21:35:50.6974+00,regular,
3648,100.0,approved,2020-06-17 14:32:23.301538+00,5496.0,2020-07-01 22:31:23.774101+00,regular,
5891,60.0,approved,2020-06-30 10:30:48.557753+00,15221.0,2020-09-04 14:25:41.85005+00,regular,
8454,100.0,approved,2020-07-16 10:37:14.487974+00,2039.0,2020-08-11 22:00:00+00,regular,
15006,60.0,rejected,2020-09-07 18:15:26.581107+00,18244.0,,instant,2020-09-14 18:15:26.526919+00
15560,100.0,approved,2020-09-10 14:53:39.476353+00,22510.0,2020-10-06 22:00:00+00,instant,2020-09-17 14:53:39.432641+00
885,200.0,rejected,2020-03-15 13:45:07.357731+00,4297.0,,regular,
4008,100.0,approved,2020-06-18 17:51:40.002759+00,18335.0,2020-06-30 08:59:58.374697+00,regular,
12113,100.0,approved,2020-08-12 06:02:11.731745+00,10939.0,2020-09-05 19:44:09.284827+00,instant,2020-08-19 06:02:11.731289+00
8622,100.0,rejected,2020-07-17 10:27:10.283909+00,18148.0,,regular,
9357,100.0,approved,2020-07-22 07:30:44.218276+00,34437.0,2020-10-06 22:00:00+00,regular,2020-07-29 07:30:44.21791+00
11658,100.0,approved,2020-08-10 10:58:16.373031+00,14375.0,2021-02-05 17:05:40.919046+00,instant,2020-08-17 10:58:16.372545+00
4747,100.0,approved,2020-06-23 07:16:18.122729+00,18939.0,2020-08-13 22:00:00+00,regular,
8700,100.0,approved,2020-07-17 15:28:27.283053+00,14294.0,2020-08-11 22:00:00+00,regular,
8268,100.0,approved,2020-07-15 16:26:27.471187+00,20859.0,2020-08-11 22:00:00+00,regular,
9148,100.0,rejected,2020-07-20 19:32:26.119799+00,,,regular,2020-07-27 19:32:26.119428+00
15037,100.0,approved,2020-09-07 22:05:28.026545+00,34576.0,2020-10-06 22:00:00+00,instant,2020-09-14 22:05:27.95645+00
12227,100.0,approved,2020-08-12 15:42:14.572982+00,34017.0,2020-09-12 22:00:00+00,instant,2020-08-19 15:42:14.522252+00
2488,100.0,rejected,2020-06-02 20:24:34.172133+00,12228.0,,regular,
10947,50.0,rejected,2020-08-05 09:55:50.200268+00,34428.0,,regular,2020-08-12 09:55:50.199874+00
13882,100.0,approved,2020-08-26 06:29:30.235675+00,36437.0,,instant,2020-09-02 06:29:30.208296+00
6858,100.0,approved,2020-07-07 06:39:31.371004+00,20022.0,2020-07-29 22:00:00+00,regular,
8362,100.0,approved,2020-07-15 22:51:57.371434+00,3403.0,2020-07-30 00:20:22.088582+00,regular,
12471,100.0,approved,2020-08-14 11:46:06.73832+00,8787.0,2020-10-04 00:32:52.624707+00,instant,2020-08-21 11:46:06.692355+00
16320,50.0,rejected,2020-09-15 23:47:47.211108+00,42238.0,,instant,2020-09-22 23:47:47.164776+00
16456,100.0,approved,2020-09-16 15:17:51.39424+00,36640.0,2020-12-07 10:56:57.157418+00,instant,2020-09-23 15:17:51.347134+00
12765,100.0,approved,2020-08-17 09:15:56.815427+00,3131.0,2020-10-12 19:28:27.215548+00,regular,2020-08-24 09:15:56.772691+00
5973,100.0,approved,2020-06-30 14:17:42.27138+00,19784.0,2020-07-29 22:00:00+00,regular,
18046,100.0,approved,2020-09-27 07:49:58.240394+00,52530.0,2020-10-07 20:03:28.366401+00,instant,2020-10-04 07:49:58.211618+00
14737,50.0,approved,2020-09-05 19:05:53.562101+00,26991.0,2020-12-05 10:15:16.297511+00,regular,2020-09-12 19:05:53.501207+00
14349,100.0,approved,2020-09-03 11:10:02.931366+00,2630.0,2020-10-30 19:30:58.678773+00,instant,2020-09-10 11:10:02.853456+00
1440,100.0,approved,2020-04-29 12:21:24.274131+00,6363.0,2020-06-06 21:35:48.298588+00,regular,
8117,100.0,rejected,2020-07-15 09:41:52.678594+00,27219.0,,regular,
10950,95.0,rejected,2020-08-05 10:23:48.134973+00,20583.0,,regular,2020-08-12 10:23:48.134621+00
2920,100.0,approved,2020-06-10 15:20:12.987837+00,7178.0,2020-06-30 08:47:25.307927+00,regular,
1147,100.0,approved,2020-04-12 09:04:10.469709+00,2603.0,2020-05-12 20:20:59.64768+00,regular,
14129,80.0,rejected,2020-08-31 08:47:57.794737+00,19199.0,,instant,2020-09-07 08:47:57.734337+00
2637,100.0,approved,2020-06-06 07:13:50.914793+00,,2020-06-30 08:44:03.283503+00,regular,
7975,100.0,rejected,2020-07-14 12:05:53.155736+00,1159.0,,regular,
1793,100.0,approved,2020-05-14 21:08:58.558028+00,6823.0,2020-06-12 22:22:06.923365+00,regular,
7934,50.0,approved,2020-07-14 09:14:05.281805+00,24064.0,2020-08-11 22:30:38.471919+00,regular,
9961,100.0,approved,2020-07-29 07:57:40.83568+00,9860.0,2020-08-09 22:00:00+00,regular,2020-08-05 07:57:40.83501+00
14365,30.0,approved,2020-09-03 12:52:00.452707+00,18384.0,2020-10-07 19:46:23.526505+00,regular,2020-09-10 12:52:00.410141+00
12050,100.0,rejected,2020-08-11 17:25:08.99648+00,,,instant,2020-08-18 17:25:08.996086+00
11263,50.0,approved,2020-08-07 05:52:39.740009+00,29185.0,2020-09-04 19:28:22.146369+00,instant,2020-08-14 05:52:39.739203+00
14266,100.0,approved,2020-09-02 09:40:35.22718+00,15957.0,2020-10-13 19:43:50.335852+00,regular,2020-09-09 09:40:35.180009+00
2214,50.0,approved,2020-05-27 12:42:22.309646+00,2102.0,2020-06-11 22:47:58.56697+00,regular,
11862,100.0,approved,2020-08-11 05:38:38.944171+00,22159.0,2020-11-05 06:13:42.783927+00,instant,2020-08-18 05:38:38.94382+00
5629,50.0,rejected,2020-06-27 18:56:56.587948+00,,,regular,
7386,100.0,rejected,2020-07-09 19:45:23.822083+00,,,regular,
13534,50.0,rejected,2020-08-21 21:05:30.587923+00,36283.0,,instant,2020-08-28 21:05:30.542951+00
7210,100.0,rejected,2020-07-08 17:41:05.889854+00,10327.0,,regular,
18135,100.0,approved,2020-09-28 05:05:26.341065+00,53543.0,2020-12-05 22:27:27.19196+00,instant,2020-10-05 05:05:26.312742+00
127,100.0,approved,2019-12-12 17:29:58.093608+00,513.0,2020-02-28 14:16:07.106786+00,regular,
2685,50.0,approved,2020-06-07 10:18:51.766226+00,,2020-08-05 13:41:30.104934+00,regular,
16337,50.0,rejected,2020-09-16 04:52:36.393152+00,,,instant,2020-09-23 04:52:36.347793+00
708,100.0,rejected,2020-02-20 12:19:40.985706+00,2671.0,,regular,
7145,100.0,rejected,2020-07-08 12:27:10.796254+00,14912.0,,regular,
15389,100.0,rejected,2020-09-09 15:45:17.614625+00,,,instant,2020-09-16 15:45:17.58748+00
17206,50.0,approved,2020-09-22 08:10:25.367632+00,10113.0,2020-10-06 19:27:15.813073+00,instant,2020-10-06 08:10:25.342341+00
2887,100.0,rejected,2020-06-10 10:36:26.73327+00,13796.0,,regular,
9691,100.0,rejected,2020-07-25 15:12:58.730433+00,30466.0,,regular,2020-08-01 15:12:58.729995+00
14294,100.0,rejected,2020-09-02 16:03:59.316002+00,32220.0,,instant,2020-09-09 16:03:59.275974+00
9022,100.0,rejected,2020-07-20 07:49:46.06379+00,13745.0,,regular,
933,100.0,rejected,2020-03-17 15:35:20.100817+00,,,regular,
11734,50.0,approved,2020-08-10 13:57:55.731631+00,13994.0,2020-09-02 22:00:00+00,regular,2020-08-17 13:57:55.731232+00
13494,100.0,approved,2020-08-21 13:33:34.62809+00,24392.0,2020-10-01 19:51:11.940766+00,instant,2020-08-28 13:33:34.581774+00
1978,50.0,rejected,2020-05-18 15:20:25.648706+00,6461.0,,regular,
5105,50.0,approved,2020-06-25 10:16:35.795372+00,,2020-07-07 15:46:49.247194+00,regular,
8794,100.0,rejected,2020-07-18 05:05:28.671826+00,24043.0,,regular,
566,100.0,rejected,2020-01-30 19:34:42.805795+00,2900.0,,regular,
14646,100.0,approved,2020-09-05 08:25:34.42755+00,5038.0,2020-10-11 18:58:21.244087+00,instant,2020-09-12 08:25:34.378145+00
17296,50.0,approved,2020-09-22 14:41:00.123409+00,9342.0,2020-10-08 19:08:40.807979+00,instant,2020-10-06 14:41:00.091172+00
18165,50.0,rejected,2020-09-28 09:56:11.041044+00,3419.0,,instant,2020-10-05 09:56:10.985921+00
18302,50.0,approved,2020-09-29 06:34:44.684956+00,19471.0,2020-10-26 06:48:18.356134+00,instant,2020-10-06 06:34:44.634623+00
4913,50.0,rejected,2020-06-24 06:39:56.825682+00,20583.0,,regular,
8257,100.0,approved,2020-07-15 15:51:50.161565+00,3108.0,2020-08-06 22:00:00+00,regular,
5829,70.0,rejected,2020-06-29 18:16:57.210226+00,24457.0,,regular,
478,100.0,rejected,2020-01-20 09:58:20.524428+00,1338.0,,regular,
1248,100.0,rejected,2020-04-16 21:42:55.64368+00,4685.0,,regular,
10762,100.0,approved,2020-08-04 08:40:26.641888+00,20156.0,2020-08-30 22:00:00+00,instant,2020-08-11 08:40:26.641214+00
16940,50.0,approved,2020-09-20 08:03:19.729822+00,14445.0,2020-10-07 20:00:39.594686+00,instant,2020-09-27 08:03:19.697828+00
228,100.0,approved,2019-12-18 12:55:03.447525+00,1795.0,,regular,
6385,100.0,approved,2020-07-03 04:52:15.100548+00,1483.0,2020-07-29 22:00:00+00,regular,
5493,80.0,rejected,2020-06-26 13:56:00.188375+00,21251.0,,regular,
12536,100.0,approved,2020-08-14 17:34:31.820833+00,34655.0,2020-09-05 19:47:46.516726+00,regular,2020-08-21 17:34:31.772913+00
9830,50.0,approved,2020-07-28 06:32:43.829454+00,14585.0,2020-09-15 15:38:42.03482+00,regular,2020-08-04 06:32:43.828983+00
